T	B	Gr	NK_56	NK_16
0	664	411	376	0
0	121	660	671	0
286	330	131	527	178
962	0	115	376	0
163	305	171	814	0
508	268	160	358	160
0	275	652	527	0
539	0	111	804	0
373	860	0	0	223
832	329	296	0	0
200	361	563	333	0
131	755	572	0	0
269	0	475	392	322
0	0	700	626	132
331	473	544	111	0
446	441	421	0	152
124	124	269	784	160
101	197	683	481	0
0	0	0	0	1462
0	0	0	0	1462
722	148	284	308	0
523	112	331	340	156
0	284	584	595	0
0	0	612	0	851
598	117	141	607	0
345	688	277	154	0
0	0	336	1129	0
1024	442	0	0	0
160	472	696	138	0
157	0	385	538	387
1279	0	188	0	0
0	991	344	133	0
292	493	316	367	0
107	111	880	218	153
0	391	348	569	161
177	350	589	353	0
0	401	181	888	0
0	0	522	761	187
119	516	472	239	125
867	350	103	151	0
0	475	230	573	193
281	618	464	109	0
128	0	411	933	0
0	121	243	647	461
624	297	552	0	0
471	452	289	261	0
367	358	324	425	0
486	458	138	238	154
0	204	386	578	307
115	0	0	0	1360
657	180	395	243	0
0	863	0	613	0
0	212	748	517	0
422	219	438	245	153
335	565	298	123	157
0	369	0	0	1109
936	310	233	0	0
185	261	486	300	247
102	0	0	0	1377
274	219	412	574	0
279	294	459	449	0
0	342	645	326	168
729	534	219	0	0
222	232	409	620	0
670	228	154	292	139
885	263	226	110	0
101	271	532	580	0
189	272	643	382	0
127	124	1040	195	0
0	391	261	492	343
180	485	284	539	0
328	554	302	305	0
225	105	519	197	445
356	0	501	498	136
116	541	625	211	0
517	313	126	537	0
0	167	638	689	0
232	660	163	439	0
441	338	310	239	167
0	214	753	528	0
0	783	352	360	0
494	396	179	321	106
134	379	497	311	175
0	264	531	374	327
235	250	290	554	168
126	0	516	856	0
486	443	297	273	0
726	0	478	109	186
145	158	553	489	155
0	0	0	0	1501
0	136	862	504	0
737	143	256	367	0
0	401	696	407	0
273	0	656	576	0
0	140	510	201	654
511	358	438	198	0
538	398	0	345	226
556	501	139	137	175
0	0	1027	333	148
439	275	245	549	0
797	136	0	224	351
0	236	657	486	129
0	320	447	412	331
0	140	0	0	1371
0	0	0	0	1512
0	1326	186	0	0
213	397	345	557	0
260	425	325	502	0
159	159	763	433	0
287	478	503	246	0
113	420	281	524	177
325	255	461	474	0
125	0	325	544	521
493	391	372	259	0
451	308	435	322	0
0	147	564	345	460
0	0	206	830	480
496	477	437	107	0
0	465	196	371	486
533	139	0	440	406
937	0	256	326	0
0	0	0	0	1520
1073	332	0	115	0
0	334	232	743	212
318	180	327	359	337
0	543	286	693	0
122	672	506	110	113
145	110	206	878	185
926	124	166	309	0
649	353	157	366	0
597	297	202	245	184
0	0	104	0	1423
156	472	267	632	0
341	154	285	448	299
0	199	384	945	0
119	275	484	650	0
0	0	106	0	1424
133	0	318	900	182
1533	0	0	0	0
0	292	446	795	0
134	713	400	117	169
118	1092	198	125	0
463	393	253	261	164
130	0	531	739	134
0	0	702	442	390
255	439	322	518	0
734	148	257	396	0
0	209	580	746	0
753	410	139	233	0
685	303	224	324	0
358	259	523	286	111
495	904	138	0	0
969	322	248	0	0
0	0	170	0	1369
173	340	711	132	184
306	466	267	310	191
0	121	1043	376	0
0	738	451	211	140
152	354	477	398	160
0	131	994	417	0
706	595	0	0	241
0	730	174	454	185
347	0	544	653	0
152	732	190	472	0
0	772	262	512	0
477	371	411	288	0
0	611	432	355	149
1285	137	0	125	0
401	315	343	489	0
549	371	256	222	151
395	308	385	331	130
150	502	449	132	317
0	223	748	580	0
465	331	130	626	0
1088	0	129	335	0
0	127	114	0	1312
638	285	0	454	177
215	424	682	234	0
0	0	153	107	1295
573	336	347	110	189
422	0	444	503	188
0	324	500	733	0
0	339	815	211	192
186	414	447	510	0
309	147	116	790	195
0	896	201	260	201
196	164	666	532	0
159	499	498	402	0
453	0	249	856	0
765	0	228	565	0
267	233	366	535	158
226	269	593	472	0
491	0	405	664	0
724	548	110	178	0
175	190	882	315	0
860	467	117	118	0
137	0	0	0	1425
102	660	463	337	0
152	804	242	366	0
0	255	581	728	0
653	0	302	456	153
247	383	318	451	165
229	0	708	628	0
254	283	233	795	0
724	147	448	246	0
0	432	363	582	188
157	282	501	236	391
348	509	291	245	175
0	0	421	1000	148
0	0	161	586	823
0	0	0	0	1571
0	657	504	227	184
551	657	0	365	0
130	0	346	1098	0
540	333	375	327	0
230	229	423	176	517
0	162	658	557	199
0	0	287	813	476
172	277	797	117	215
0	486	594	258	242
1038	109	254	179	0
1060	267	144	109	0
1080	0	194	169	139
112	353	545	572	0
964	110	143	366	0
265	0	569	457	293
125	211	398	325	525
0	125	576	694	192
105	434	483	565	0
142	559	269	273	345
512	167	428	481	0
0	400	248	766	175
0	0	843	593	153
0	276	636	678	0
176	327	365	377	345
607	497	486	0	0
364	390	612	225	0
263	165	262	714	187
130	374	438	651	0
0	0	1001	592	0
169	517	549	0	358
727	247	0	0	620
0	0	0	196	1398
146	0	0	298	1151
0	493	388	243	472
156	130	737	366	207
131	0	491	811	163
204	374	285	502	231
310	443	270	213	360
0	0	0	0	1596
126	512	478	482	0
569	279	436	314	0
940	280	149	229	0
1294	133	172	0	0
118	350	451	533	147
344	436	469	250	101
733	307	0	380	180
262	381	509	449	0
609	316	200	477	0
0	127	0	209	1266
782	148	187	487	0
852	490	263	0	0
485	0	400	475	245
266	348	601	216	174
660	401	256	0	288
979	109	170	348	0
691	361	313	242	0
439	697	0	471	0
140	0	0	877	590
163	670	187	588	0
574	813	0	222	0
0	529	379	522	181
277	271	825	238	0
0	0	0	0	1611
0	603	356	653	0
123	341	211	803	135
0	221	601	659	133
0	0	0	0	1614
387	420	318	490	0
643	258	714	0	0
165	1451	0	0	0
0	1020	109	488	0
0	122	490	295	710
896	203	111	130	278
471	556	0	591	0
0	294	680	467	177
0	0	0	0	1619
0	269	395	955	0
0	449	424	548	199
349	406	188	677	0
495	298	244	583	0
209	119	689	603	0
0	0	868	453	300
139	534	745	204	0
102	463	370	495	193
0	304	722	599	0
0	700	563	233	130
0	203	0	449	975
149	644	315	519	0
0	331	497	630	170
0	473	345	811	0
139	450	507	352	181
0	749	386	121	373
0	647	602	380	0
1129	242	111	0	148
884	437	128	181	0
0	321	0	0	1310
474	134	373	650	0
0	127	0	0	1505
407	556	333	336	0
0	0	0	125	1508
0	0	696	772	166
0	0	743	892	0
182	266	533	510	145
261	805	0	570	0
342	115	0	138	1041
822	415	0	243	157
476	312	554	296	0
962	145	226	306	0
0	675	605	361	0
0	0	288	817	540
521	242	187	229	467
0	161	0	116	1371
162	463	444	435	145
385	530	471	265	0
575	0	543	535	0
475	532	542	104	0
489	301	622	241	0
493	0	641	346	174
132	420	299	362	442
289	163	634	569	0
366	489	354	446	0
138	206	450	863	0
465	308	281	291	314
272	312	220	856	0
0	242	608	810	0
0	0	385	753	522
0	341	425	592	302
0	170	0	0	1491
543	259	576	285	0
1116	154	136	107	152
121	259	0	0	1286
0	472	484	611	102
712	0	728	230	0
0	906	0	598	168
0	1000	483	0	191
0	921	465	289	0
283	167	160	905	160
269	103	273	737	294
820	0	481	375	0
122	751	322	481	0
883	292	169	334	0
575	288	211	605	0
110	228	358	234	750
652	184	192	653	0
448	280	485	469	0
649	231	692	110	0
255	582	421	316	109
0	324	593	460	306
152	586	368	421	156
0	377	430	876	0
0	257	1168	259	0
306	160	814	256	149
417	367	428	473	0
0	259	980	447	0
0	544	607	400	136
870	169	388	260	0
0	234	642	812	0
383	521	152	449	183
158	721	0	632	179
0	301	766	397	226
588	414	307	243	139
221	338	274	688	170
127	392	578	453	142
356	470	461	261	145
284	157	541	528	184
327	517	254	597	0
216	431	687	361	0
147	166	461	781	140
333	485	442	435	0
507	169	389	631	0
682	294	341	379	0
142	0	193	413	948
638	245	489	206	119
469	532	168	528	0
385	405	444	290	174
101	115	0	0	1482
0	244	0	0	1455
568	314	644	0	174
580	799	169	152	0
0	765	495	229	212
161	601	454	486	0
0	648	594	197	263
287	145	524	747	0
0	146	547	1010	0
0	351	683	669	0
741	412	109	442	0
700	416	260	183	145
0	113	635	338	618
683	0	421	447	154
274	755	433	102	141
143	0	1243	321	0
621	143	246	525	174
0	0	0	0	1711
410	547	333	422	0
127	437	341	807	0
0	0	186	808	718
374	423	645	271	0
771	263	289	391	0
370	376	345	624	0
176	656	444	120	322
1035	567	0	117	0
0	154	602	967	0
321	418	299	551	134
0	290	865	221	348
235	285	622	582	0
313	593	254	564	0
1056	568	0	101	0
1000	209	223	295	0
151	397	404	449	326
0	250	423	908	147
0	0	691	1037	0
0	0	1055	494	180
0	0	161	0	1568
0	598	484	226	422
0	0	0	0	1730
383	165	514	409	260
155	509	385	372	312
0	935	362	262	174
446	315	629	343	0
0	452	505	352	429
0	309	725	705	0
1306	0	0	434	0
993	191	366	191	0
0	393	388	798	162
320	533	558	116	215
233	132	492	888	0
148	555	329	570	143
0	400	331	299	719
528	734	329	0	159
0	713	449	589	0
360	401	476	207	308
299	363	499	593	0
0	549	616	407	184
418	256	201	252	630
0	881	519	357	0
796	291	307	364	0
409	661	314	210	164
0	140	527	526	569
603	0	0	244	915
595	336	172	660	0
0	133	285	950	395
750	308	450	257	0
999	138	239	389	0
1121	285	221	139	0
0	0	0	0	1767
113	155	805	694	0
545	605	285	332	0
238	454	368	293	416
609	265	366	531	0
273	821	296	233	148
245	248	478	801	0
0	116	540	885	232
736	492	0	0	546
778	489	0	507	0
492	315	429	266	273
0	0	660	736	379
163	144	937	531	0
323	0	717	512	225
693	300	333	451	0
0	0	0	0	1777
365	256	155	857	148
144	161	877	438	161
940	112	165	565	0
838	468	179	109	188
299	227	366	516	375
295	323	461	705	0
152	621	666	349	0
775	280	286	449	0
1141	128	212	310	0
308	351	713	419	0
583	280	494	437	0
315	389	691	222	180
387	148	658	604	0
111	163	658	669	197
1226	164	0	231	181
0	121	653	602	426
0	769	190	844	0
0	406	752	303	342
219	817	346	423	0
529	151	500	626	0
497	122	568	467	152
105	698	400	606	0
176	282	552	800	0
231	0	105	118	1356
955	365	338	0	152
140	759	0	119	792
130	135	564	706	277
226	381	448	619	139
419	0	670	726	0
0	0	0	0	1817
765	652	0	401	0
170	129	561	669	289
219	273	691	637	0
779	498	329	215	0
0	0	0	0	1822
482	565	177	236	363
266	791	331	275	160
0	279	624	921	0
219	198	882	359	169
402	547	406	472	0
234	597	433	565	0
1133	571	125	0	0
659	399	403	0	368
283	306	415	216	609
656	351	326	497	0
497	0	194	1139	0
0	448	860	400	124
0	501	587	745	0
800	591	189	254	0
0	0	723	1111	0
447	460	0	929	0
443	0	708	354	331
0	0	670	1167	0
130	604	650	453	0
155	300	535	848	0
574	669	292	160	143
271	444	419	704	0
120	942	413	222	142
0	0	0	0	1839
509	469	393	469	0
1010	672	0	160	0
0	0	0	0	1842
272	339	650	405	178
416	624	187	456	161
509	511	276	382	167
136	269	798	496	148
0	159	580	911	197
0	0	0	0	1848
803	268	359	252	166
342	0	406	947	154
144	265	670	605	165
346	611	554	164	174
0	0	0	0	1851
0	0	914	716	222
167	244	754	162	528
424	574	0	684	173
211	762	460	0	423
368	684	597	209	0
665	413	228	230	323
575	433	0	144	707
1090	194	578	0	0
638	0	554	220	453
0	306	447	1114	0
427	641	452	151	196
603	475	170	620	0
0	0	0	0	1870
130	324	471	947	0
489	300	380	353	350
152	313	573	502	332
0	173	202	702	796
413	364	241	855	0
137	0	670	1066	0
0	620	496	504	255
0	644	631	600	0
716	469	130	389	171
1032	240	280	0	324
711	764	166	236	0
358	0	650	705	165
624	106	618	536	0
0	193	560	1132	0
469	109	762	546	0
935	245	199	222	285
628	447	371	127	313
0	507	126	1254	0
151	267	516	422	535
435	317	576	563	0
206	457	323	752	154
0	391	571	531	400
258	400	610	328	298
499	0	834	563	0
0	305	373	239	979
0	316	533	1047	0
128	102	959	465	243
806	272	333	358	129
234	292	357	1017	0
327	427	477	669	0
0	314	329	1030	227
779	0	635	488	0
0	257	507	230	910
137	371	462	935	0
0	700	499	522	185
0	123	0	146	1637
877	411	209	410	0
322	814	416	211	147
379	227	507	386	413
145	275	915	577	0
135	0	727	1051	0
366	348	433	384	383
0	0	0	102	1813
0	0	359	127	1429
0	449	396	1071	0
294	241	780	408	193
134	550	641	482	110
162	306	421	908	120
657	271	527	465	0
250	0	664	671	336
0	0	0	121	1800
164	280	558	751	170
588	369	401	421	144
0	117	588	1220	0
1232	159	131	217	186
0	426	970	356	173
509	355	843	219	0
549	202	536	530	111
476	730	491	232	0
300	955	322	353	0
0	0	845	1085	0
203	716	573	110	328
114	554	561	702	0
586	406	335	606	0
932	258	211	234	300
531	183	401	595	226
415	340	362	648	172
0	862	499	229	349
0	0	132	260	1547
351	333	386	870	0
438	486	384	632	0
150	281	566	473	471
842	128	521	272	178
1835	0	0	108	0
0	246	675	922	101
653	808	190	122	172
845	554	107	439	0
425	273	715	236	299
408	0	303	540	697
107	407	676	761	0
0	130	379	1293	150
0	155	530	902	366
578	559	549	120	148
875	218	0	862	0
858	694	276	127	0
513	922	522	0	0
942	525	0	492	0
0	682	491	652	135
0	180	0	0	1780
0	555	921	198	288
196	628	395	744	0
148	146	125	0	1544
0	0	1228	567	170
284	0	0	0	1682
910	320	383	175	178
0	829	432	708	0
163	217	1066	523	0
0	115	898	957	0
0	640	751	580	0
483	338	675	479	0
166	0	1000	391	421
0	0	0	129	1851
124	719	549	225	364
871	547	313	251	0
461	622	229	224	447
476	324	530	653	0
214	425	752	487	106
897	413	550	125	0
0	0	0	0	1988
463	406	543	273	305
1336	157	249	250	0
887	566	278	262	0
0	0	0	0	1994
429	156	631	624	155
556	558	199	567	115
179	596	496	725	0
528	145	0	1161	166
121	146	706	488	539
164	1084	174	258	322
525	756	327	395	0
502	147	477	878	0
262	238	606	233	667
411	326	814	269	187
1041	704	155	107	0
680	651	361	315	0
403	1015	185	0	406
539	315	346	662	147
109	404	757	590	151
450	173	337	904	154
402	326	365	927	0
419	677	329	598	0
837	0	377	653	159
158	466	160	645	598
1480	161	150	237	0
129	227	682	865	126
159	256	816	616	183
462	789	549	234	0
380	390	527	600	137
143	695	751	446	0
0	0	1313	456	266
122	661	339	746	169
957	537	321	223	0
0	451	992	596	0
424	287	425	720	185
469	474	454	647	0
0	267	0	107	1670
0	370	683	721	271
0	110	0	0	1935
638	0	498	910	0
128	0	318	1602	0
532	600	648	270	0
113	105	0	0	1833
559	0	489	465	538
0	0	308	233	1513
408	661	362	623	0
279	620	520	297	345
271	0	647	969	175
297	628	490	308	342
0	0	0	0	2065
0	280	687	1098	0
836	307	566	361	0
629	101	234	880	227
152	1138	604	0	180
0	0	0	0	2076
312	683	709	378	0
259	170	0	0	1657
133	217	513	808	415
122	131	416	0	1417
383	516	305	488	395
1324	318	322	126	0
315	949	231	224	372
395	270	821	605	0
0	0	0	0	2091
1022	230	715	125	0
618	146	527	629	173
359	421	601	712	0
136	297	910	753	0
0	128	1101	128	739
152	190	621	376	757
659	110	758	573	0
548	232	242	0	1079
966	335	233	438	131
165	361	813	536	229
738	904	354	108	0
131	640	759	576	0
0	109	105	174	1719
1022	389	348	349	0
217	892	386	614	0
0	498	615	831	166
0	0	0	0	2111
140	129	722	468	658
293	266	114	517	928
753	398	383	584	0
143	587	889	501	0
145	259	765	793	158
0	1015	495	259	351
424	543	551	442	161
749	471	524	377	0
292	308	307	1214	0
247	198	747	930	0
607	1152	247	117	0
158	1091	761	114	0
544	518	126	747	191
0	0	0	0	2128
0	887	995	127	125
483	465	467	722	0
657	253	622	606	0
616	286	427	695	118
322	180	1036	608	0
440	279	283	815	330
450	263	807	514	114
0	152	725	930	342
0	144	1112	893	0
477	1132	344	196	0
453	184	605	634	274
498	860	181	615	0
539	370	537	591	119
0	151	460	941	606
978	280	535	247	118
0	423	805	590	343
703	182	278	868	130
1653	102	227	180	0
383	477	622	680	0
0	401	1002	760	0
755	782	257	369	0
883	0	615	343	324
423	366	422	532	422
0	0	0	0	2168
481	250	470	970	0
154	0	626	594	797
0	0	0	0	2171
473	147	593	803	156
0	138	0	0	2037
398	474	231	736	337
0	0	466	652	1058
0	645	772	762	0
819	479	406	125	351
0	109	0	0	2071
0	136	985	919	142
426	0	0	0	1758
935	641	263	198	147
267	681	305	931	0
724	851	414	196	0
319	765	439	663	0
0	115	481	1154	436
0	0	0	0	2186
173	641	983	390	0
305	459	334	737	358
641	839	109	605	0
927	122	264	231	651
0	0	0	103	2093
0	467	971	283	476
0	891	688	454	164
0	0	0	0	2198
563	411	1001	224	0
1234	109	167	690	0
585	1081	420	115	0
398	951	606	246	0
147	375	629	362	689
228	105	521	1348	0
906	269	110	792	126
1236	555	0	256	157
136	517	1082	470	0
159	654	731	499	162
624	359	363	708	151
0	622	486	1103	0
131	416	541	1123	0
404	257	1040	512	0
858	195	324	302	535
150	899	421	744	0
929	483	356	446	0
0	0	807	864	543
0	934	424	348	509
811	291	381	421	314
185	824	487	723	0
362	512	410	787	150
284	157	566	1214	0
832	417	679	295	0
1423	650	0	150	0
0	0	0	0	2225
776	129	562	380	382
262	496	962	326	184
0	872	950	411	0
241	412	450	311	820
374	690	401	770	0
0	213	1065	751	207
659	618	353	606	0
0	0	0	0	2238
497	429	716	240	359
237	312	983	248	461
875	1184	184	0	0
411	942	404	145	342
322	686	580	309	348
1163	316	397	214	156
366	526	177	1015	165
290	240	877	492	351
552	223	326	1017	139
221	853	507	521	155
0	0	1044	703	511
376	646	702	208	328
236	625	941	460	0
700	665	174	586	140
799	330	575	225	336
175	1025	575	351	140
780	268	401	684	137
0	0	0	0	2270
729	0	722	517	309
0	122	1021	1011	127
1071	121	510	346	234
0	0	0	0	2282
0	334	591	885	474
429	321	540	809	188
155	599	557	977	0
700	253	626	545	169
122	279	969	923	0
696	345	739	515	0
418	238	605	1035	0
565	996	524	212	0
209	416	572	935	167
486	487	726	606	0
0	0	0	0	2305
0	216	407	379	1305
224	122	1096	865	0
853	373	784	298	0
490	858	544	419	0
634	410	199	741	328
567	228	204	0	1314
159	156	890	926	182
212	448	593	1063	0
639	279	570	829	0
755	103	620	676	168
921	475	298	630	0
0	243	1089	992	0
570	556	484	715	0
300	468	666	891	0
569	121	998	430	208
546	739	662	379	0
886	559	759	0	125
183	339	1356	454	0
355	473	784	523	197
448	916	317	652	0
750	997	393	195	0
441	691	359	846	0
1077	348	611	130	173
118	557	843	653	169
314	702	677	650	0
533	546	437	828	0
238	141	973	626	367
262	244	715	380	744
883	819	419	225	0
0	0	365	239	1743
681	610	284	253	521
156	131	295	1453	316
0	536	903	913	0
1566	375	171	240	0
0	358	438	1557	0
163	590	361	850	390
809	463	339	743	0
649	120	874	492	220
1018	379	302	515	144
0	127	828	766	639
953	551	390	467	0
1570	273	195	323	0
652	522	385	804	0
0	763	749	649	204
857	484	359	525	141
285	210	761	985	127
0	0	411	223	1735
0	0	0	311	2062
586	660	782	209	137
290	127	1404	553	0
502	596	299	654	323
104	710	616	784	162
745	780	441	253	158
113	109	1021	1135	0
648	465	323	942	0
0	0	0	0	2380
130	932	799	361	159
162	557	748	352	564
812	823	313	437	0
0	709	360	943	373
363	669	662	692	0
721	0	908	465	293
277	0	1206	914	0
684	620	581	513	0
222	901	665	613	0
266	645	625	866	0
225	191	450	1194	345
343	143	0	0	1920
0	692	487	854	373
533	129	293	553	899
710	376	671	651	0
313	623	594	881	0
153	142	704	1415	0
0	0	0	0	2418
676	264	703	571	204
0	0	0	244	2175
0	0	0	0	2419
602	198	273	1348	0
892	0	0	0	1531
0	0	446	1268	711
835	663	386	542	0
297	291	766	763	314
562	132	675	408	660
0	340	839	1259	0
0	155	0	0	2283
715	775	481	295	175
654	419	934	434	0
649	250	555	865	126
283	137	0	0	2026
959	0	382	304	801
0	377	1126	944	0
849	0	740	705	158
155	308	950	1058	0
0	720	452	853	447
0	0	0	0	2475
961	487	622	237	170
162	389	871	881	174
634	326	725	644	149
276	520	224	691	768
189	772	753	774	0
404	555	932	375	223
926	246	291	703	324
522	710	513	746	0
131	538	979	658	188
311	295	0	0	1889
812	408	802	474	0
498	240	812	946	0
524	775	457	585	157
276	886	664	374	299
945	824	240	131	359
308	993	559	283	357
231	719	323	1120	108
0	215	870	1027	391
0	460	762	1286	0
496	261	580	1011	162
635	709	687	481	0
471	626	440	568	410
600	754	0	440	722
839	762	284	459	172
0	0	0	0	2520
114	0	0	0	2406
192	867	969	218	277
652	958	282	456	177
0	612	899	1015	0
154	289	702	1381	0
465	557	257	1079	171
787	280	197	466	799
593	703	505	536	196
1349	522	662	0	0
779	241	344	960	211
813	620	701	406	0
595	319	760	181	687
153	120	657	0	1613
315	425	843	768	193
417	566	746	689	126
1366	691	231	256	0
0	0	756	1364	429
149	1413	613	375	0
309	0	777	1467	0
424	875	846	132	277
374	343	939	900	0
729	677	532	619	0
449	0	1603	508	0
275	386	872	1031	0
796	327	744	697	0
0	552	622	1238	155
146	276	123	0	2031
0	145	753	1541	137
0	0	0	0	2576
281	930	785	441	142
582	502	442	1054	0
0	298	505	1328	449
704	1130	185	562	0
107	0	1367	1108	0
302	422	707	804	347
538	956	439	651	0
921	614	407	646	0
0	281	823	1044	441
650	361	698	741	140
0	407	191	0	1995
598	373	594	785	244
331	1430	671	0	167
143	1044	470	462	480
103	406	639	114	1341
666	0	1281	657	0
128	124	257	551	1546
284	744	223	1186	172
680	753	457	720	0
709	251	489	1163	0
304	530	943	835	0
414	306	687	1208	0
242	916	724	428	307
251	354	886	1135	0
776	588	733	370	160
1026	460	319	581	243
